2014-10,新加坡,新竹市,17424568,3222
2014-10,香港,新竹市,12576497,2536
2014-10,南韓,新竹市,8556476,2019
2014-10,加拿大,新竹市,4772686,943
2014-11,英國,新竹市,53083984,33393
2014-11,盧森堡,新竹市,13949046,25614
2014-11,中國,新竹市,32825296,11230
2014-11,日本,新竹市,51171743,11219
2014-11,美國,新竹市,38217479,8598
2014-11,愛爾蘭,新竹市,3219306,3438
2014-11,新加坡,新竹市,16863516,2938
2014-11,香港,新竹市,12784465,2268
2014-11,南韓,新竹市,8480077,1930
2014-11,加拿大,新竹市,3935213,767
2014-12,英國,新竹市,53165206,33348
2014-12,盧森堡,新竹市,13894405,24459
2014-12,中國,新竹市,26297936,10207
2014-12,日本,新竹市,46096061,10642
2014-12,美國,新竹市,41351671,9586
2014-12,愛爾蘭,新竹市,3397809,3638
2014-12,新加坡,新竹市,16647663,3119
2014-12,香港,新竹市,11301818,2292
2014-12,南韓,新竹市,7672246,1970
2014-12,泰國,新竹市,4028426,683
