106年12月15日 18時00分00秒,死亡1,受傷1,普通輕型-機車
106年12月15日 18時17分00秒,死亡1,受傷0,普通重型-機車
106年12月15日 21時15分00秒,死亡1,受傷1,普通重型-機車
106年12月16日 06時47分56秒,死亡1,受傷1,普通重型-機車
106年12月16日 16時38分00秒,死亡1,受傷0,自用-大貨車
106年12月16日 21時21分00秒,死亡1,受傷0,普通重型-機車
106年12月16日 22時33分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年12月17日 10時47分40秒,死亡1,受傷0,大型重型1(550C.C.以上)-機車
106年12月17日 13時07分09秒,死亡1,受傷6,自用-小客車
106年12月17日 15時39分00秒,死亡1,受傷0,普通重型-機車
106年12月18日 08時05分21秒,死亡1,受傷0,營業用-大貨車
106年12月18日 18時28分00秒,死亡1,受傷0,腳踏自行車-慢車
106年12月19日 08時44分00秒,死亡1,受傷0,普通輕型-機車
106年12月19日 12時45分00秒,死亡1,受傷0,普通重型-機車
106年12月19日 22時25分52秒,死亡1,受傷0,自用-小客車
106年12月20日 02時11分00秒,死亡1,受傷0,自用-大貨車
106年12月20日 06時25分00秒,死亡1,受傷0,普通重型-機車
106年12月20日 10時28分00秒,死亡1,受傷1,普通重型-機車
106年12月20日 14時24分30秒,死亡1,受傷1,自用-小貨車(含客、貨兩用)
106年12月21日 02時20分00秒,死亡1,受傷0,其他人-人
106年12月21日 07時55分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年12月21日 15時14分56秒,死亡3,受傷3,營業用-小貨車(含客、貨兩用)
106年12月21日 18時05分00秒,死亡1,受傷0,普通重型-機車
106年12月21日 18時17分00秒,死亡1,受傷1,自用-小客車
106年12月22日 01時33分00秒,死亡1,受傷0,自用-小客車
106年12月22日 07時30分56秒,死亡1,受傷1,行人-人
106年12月22日 10時30分00秒,死亡1,受傷1,普通重型-機車
106年12月22日 15時07分58秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年12月22日 18時01分05秒,死亡1,受傷1,租賃車-小客車
106年12月23日 06時40分00秒,死亡1,受傷1,普通重型-機車
106年12月23日 11時23分00秒,死亡1,受傷0,自用-小客車
106年12月23日 12時08分00秒,死亡1,受傷1,普通重型-機車
106年12月23日 12時33分00秒,死亡1,受傷1,自用-小客車
106年12月23日 15時40分00秒,死亡1,受傷1,行人-人
106年12月23日 16時28分00秒,死亡1,受傷1,自用-小客車
106年12月24日 10時36分16秒,死亡1,受傷0,遊覽車-大客車
106年12月24日 11時42分56秒,死亡1,受傷0,普通重型-機車
106年12月24日 14時12分00秒,死亡1,受傷0,普通輕型-機車
106年12月26日 05時50分00秒,死亡1,受傷0,自用-小客車
106年12月26日 09時20分00秒,死亡1,受傷0,普通重型-機車
106年12月27日 07時22分51秒,死亡1,受傷0,普通重型-機車
106年12月27日 10時36分02秒,死亡1,受傷1,普通重型-機車
106年12月27日 11時28分00秒,死亡1,受傷1,行人-人
106年12月27日 22時29分20秒,死亡1,受傷0,自用-小客車
106年12月28日 00時33分54秒,死亡1,受傷0,自用-小客車
106年12月28日 11時50分00秒,死亡1,受傷0,自用-小貨車(含客、貨兩用)
106年12月28日 14時44分00秒,死亡1,受傷0,自用-小客車
106年12月29日 01時37分00秒,死亡1,受傷0,自用-小客車
106年12月29日 07時45分00秒,死亡1,受傷0,普通重型-機車
106年12月29日 15時05分00秒,死亡1,受傷0,其他車-其他車
106年12月29日 15時53分10秒,死亡1,受傷0,普通重型-機車
106年12月30日 00時05分26秒,死亡1,受傷2,普通重型-機車
106年12月30日 22時40分00秒,死亡1,受傷0,行人-人
106年12月31日 08時54分40秒,死亡1,受傷0,普通重型-機車
106年12月31日 12時00分00秒,死亡1,受傷1,大型重型1(550C.C.以上)-機車
